customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity
4199-QHJNM,Male,1,Yes,No,67,Yes,Yes,Fiber optic,No
8882-TLVRW,Male,0,Yes,Yes,69,No,No phone service,DSL,Yes
5883-GTGVD,Male,0,No,No,19,Yes,Yes,Fiber optic,No
5135-GRQJV,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes
2384-OVPSA,Female,1,No,No,38,Yes,No,No,No internet service
1371-WEPDS,Male,1,Yes,No,40,Yes,No,DSL,No
3580-GICBM,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service
4817-QRJSX,Female,0,No,No,10,Yes,Yes,Fiber optic,No
9730-DRTMJ,Male,0,Yes,No,32,Yes,Yes,DSL,Yes
4686-UXDML,Female,0,No,No,21,Yes,Yes,Fiber optic,No
3349-ANQNH,Female,1,No,No,59,Yes,Yes,Fiber optic,No
2398-YPMUR,Female,1,Yes,No,13,Yes,No,Fiber optic,No
0932-YIXYU,Female,0,No,No,47,Yes,No,No,No internet service
7480-SPLEF,Male,0,Yes,Yes,69,Yes,Yes,No,No internet service
7636-XUHWW,Male,0,No,No,2,Yes,No,No,No internet service
1431-CYWMH,Female,0,Yes,Yes,22,Yes,No,No,No internet service
5937-EORGB,Male,1,Yes,No,15,Yes,Yes,Fiber optic,Yes
6349-JDHQP,Female,0,No,No,53,Yes,No,No,No internet service
5539-HIVAK,Female,1,Yes,No,28,Yes,Yes,No,No internet service
5847-MXBEO,Male,0,No,No,22,Yes,No,No,No internet service
9985-MWVIX,Female,0,No,No,1,Yes,No,Fiber optic,No
4583-PARNH,Male,1,Yes,No,16,Yes,No,Fiber optic,No
1116-FRYVH,Female,0,Yes,Yes,48,No,No phone service,DSL,Yes
1421-HCERK,Male,1,Yes,No,30,Yes,Yes,Fiber optic,Yes
9633-XQABV,Female,0,No,No,3,Yes,No,Fiber optic,No
0716-BQNDX,Male,1,No,No,57,Yes,Yes,Fiber optic,Yes
1265-XTECC,Female,1,Yes,No,68,Yes,Yes,Fiber optic,Yes
1183-CANVH,Female,0,Yes,No,23,Yes,No,DSL,No
1972-XMUWV,Female,0,Yes,No,65,Yes,No,DSL,No
8679-LZBMD,Male,0,Yes,No,44,Yes,No,Fiber optic,No
3407-JMJQQ,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes
6252-DFGTK,Female,0,Yes,No,37,Yes,Yes,DSL,Yes
1539-LNKHM,Female,0,No,No,12,Yes,No,No,No internet service
8645-KOMJQ,Male,0,Yes,Yes,69,Yes,Yes,DSL,No
0289-IVARM,Female,0,No,No,35,Yes,No,DSL,Yes
9761-XUJWD,Male,0,No,No,5,Yes,No,DSL,No
4057-FKCZK,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No
4291-TPNFG,Male,0,Yes,No,72,Yes,Yes,DSL,Yes
6087-YPWHO,Male,0,Yes,No,72,Yes,Yes,DSL,Yes
3090-QFUVD,Female,0,No,No,1,Yes,No,No,No internet service
2237-ZFSMY,Female,0,No,No,39,Yes,No,Fiber optic,Yes
1722-LDZJS,Male,0,Yes,Yes,53,Yes,No,No,No internet service
1818-ESQMW,Female,0,No,No,27,Yes,No,Fiber optic,No
4871-JTKJF,Female,1,No,No,1,Yes,No,Fiber optic,No
1415-YFWLT,Female,1,No,No,1,Yes,No,Fiber optic,No
7401-RUBNK,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes
0506-YLVKJ,Male,0,Yes,Yes,46,Yes,No,No,No internet service
8661-BOYNW,Female,0,Yes,No,72,Yes,Yes,DSL,Yes
6711-VTNRE,Female,0,No,No,36,Yes,No,Fiber optic,No
4815-GBTCD,Female,0,Yes,No,4,No,No phone service,DSL,No
2805-AUFQN,Female,0,No,No,25,Yes,No,No,No internet service
0980-PVMRC,Female,0,Yes,Yes,40,No,No phone service,DSL,No
7233-DRTRF,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No
3500-RMZLT,Female,1,No,No,15,Yes,No,Fiber optic,Yes
3873-NFTGI,Male,0,No,No,14,Yes,Yes,DSL,No
1162-ECVII,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No
7048-GXDAY,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes
8571-ZCMCX,Female,0,Yes,Yes,47,No,No phone service,DSL,Yes
1169-WCVAK,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes
4548-SDBKE,Female,0,No,No,5,Yes,Yes,Fiber optic,No
8066-POXGX,Female,0,No,No,13,No,No phone service,DSL,No
7129-CAKJW,Female,0,No,No,17,Yes,Yes,Fiber optic,No
8695-ARGXZ,Male,1,Yes,No,34,Yes,Yes,Fiber optic,No
3570-YUEKJ,Female,0,No,No,42,Yes,No,DSL,No
4143-OOBWZ,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No
1555-HAPSU,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service
1697-NVVGY,Male,1,Yes,No,19,Yes,No,DSL,Yes
7854-EKTJL,Female,0,No,Yes,2,Yes,No,No,No internet service
8464-EETCQ,Male,0,No,No,57,Yes,No,No,No internet service
2419-FSORS,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No
8132-YPVBX,Female,0,No,No,6,Yes,No,Fiber optic,No
9102-IAYHT,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No
6754-LZUKA,Male,0,Yes,No,61,Yes,Yes,DSL,No
3422-LYEPQ,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No
8099-MZPUJ,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes
0787-LHDYT,Male,0,No,No,16,Yes,No,No,No internet service
2642-DTVCO,Male,1,No,No,9,Yes,Yes,Fiber optic,No
0374-IOEGQ,Female,0,No,No,3,Yes,No,DSL,No
4361-JEIVL,Male,0,No,Yes,1,Yes,No,DSL,No
3197-NNYNB,Male,0,No,No,65,Yes,Yes,Fiber optic,No
3396-DKDEL,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes
1752-OZXFY,Male,0,Yes,No,60,Yes,No,DSL,Yes
9066-QRSDU,Female,0,Yes,No,69,Yes,Yes,No,No internet service
9112-WSNPU,Female,1,No,No,35,Yes,No,Fiber optic,No
9867-NNXLC,Female,0,No,No,22,Yes,No,No,No internet service
5321-NTRKC,Male,0,Yes,Yes,66,Yes,Yes,DSL,No
1363-TXLSL,Male,1,Yes,No,1,Yes,No,Fiber optic,No
9507-EXLTT,Female,0,Yes,No,1,Yes,No,Fiber optic,No
3161-GETRM,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No
0402-OAMEN,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service
6933-VLYFX,Male,0,Yes,Yes,31,No,No phone service,DSL,Yes
6754-WKSHP,Male,0,No,Yes,30,Yes,Yes,No,No internet service
9846-GKXAS,Female,0,No,No,9,Yes,No,Fiber optic,No
6017-PPLPX,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No
4976-LNFVV,Male,1,Yes,No,19,No,No phone service,DSL,No
5055-MGMGF,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes
4641-FROLU,Female,0,Yes,Yes,30,Yes,No,No,No internet service
2862-JVEOY,Male,0,No,No,6,Yes,No,No,No internet service
2969-QWUBZ,Female,0,No,No,2,No,No phone service,DSL,No
9822-BIIGN,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes
2077-MPJQO,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No
1534-OULXE,Female,0,Yes,Yes,61,Yes,No,DSL,Yes
7136-RVDTZ,Male,1,No,No,70,No,No phone service,DSL,No
2971-SGAFL,Female,0,No,No,13,Yes,Yes,DSL,Yes
1480-IVEVR,Male,1,Yes,No,35,Yes,Yes,Fiber optic,No
2905-KFQUV,Female,0,Yes,No,2,Yes,No,Fiber optic,No
4581-SSPWD,Female,0,No,No,3,Yes,Yes,Fiber optic,No
3370-HXOPH,Female,0,No,No,3,Yes,Yes,Fiber optic,No
9391-YZEJW,Female,0,No,No,62,Yes,Yes,Fiber optic,No
9958-MEKUC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
0281-CNTZX,Male,0,Yes,No,63,Yes,No,No,No internet service
6927-WTFIV,Male,1,No,No,20,Yes,No,Fiber optic,No
4118-CEVPF,Female,1,No,No,35,Yes,Yes,Fiber optic,Yes
3398-ZOUAA,Male,1,Yes,No,21,Yes,No,Fiber optic,No
9114-VEPUF,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes
7876-BEUTG,Female,0,No,No,15,Yes,Yes,DSL,No
2338-BQEZT,Female,0,No,No,55,Yes,No,DSL,Yes
9873-MNDKV,Female,0,No,No,11,Yes,No,DSL,No
0378-NHQXU,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No
8241-JUIQO,Female,0,No,No,61,Yes,No,No,No internet service
2194-IIQOF,Female,0,Yes,No,71,Yes,Yes,DSL,Yes
4512-ZUIYL,Female,0,No,No,2,Yes,No,Fiber optic,No
9631-RXVJM,Male,0,No,No,35,Yes,No,No,No internet service
9584-EXCDZ,Female,0,No,No,17,Yes,No,Fiber optic,No
7969-AULMZ,Female,0,No,No,21,Yes,Yes,Fiber optic,No
5093-FEGLU,Female,0,Yes,No,47,Yes,No,No,No internet service
2621-UDNLU,Female,0,Yes,No,3,Yes,No,No,No internet service
7526-IVLYU,Male,0,No,No,3,Yes,No,No,No internet service
2428-HYUNX,Male,1,Yes,No,44,Yes,No,No,No internet service
9214-EKVXR,Female,0,No,No,1,Yes,No,DSL,No
3410-MHHUM,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,No
0568-ONFPC,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service
0733-VUNUW,Male,0,No,No,24,Yes,Yes,DSL,Yes
4550-EVXNY,Female,0,No,Yes,1,Yes,No,Fiber optic,No
2122-YWVYA,Female,0,No,No,18,Yes,No,Fiber optic,Yes
2968-SSGAA,Female,0,No,No,10,Yes,Yes,Fiber optic,No
2296-DKZFP,Female,0,Yes,No,65,Yes,No,DSL,Yes
4844-JJWUY,Female,1,No,No,1,Yes,No,Fiber optic,No
6777-TGHTM,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes
8909-BOLNL,Male,0,No,No,3,Yes,No,No,No internet service
6603-YRDCJ,Male,0,Yes,No,33,Yes,No,DSL,Yes
3538-WZPHD,Male,0,No,No,3,No,No phone service,DSL,No
3229-USWAR,Female,0,No,No,34,Yes,No,DSL,Yes
2138-VFAPZ,Female,0,Yes,Yes,14,Yes,No,No,No internet service
6131-JLWZM,Female,0,No,No,13,Yes,No,No,No internet service
4785-QRJHC,Male,1,Yes,No,46,No,No phone service,DSL,No
0269-XFESX,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service
1709-EJDOX,Female,0,Yes,Yes,47,Yes,No,No,No internet service
4316-XCSLJ,Male,0,No,Yes,17,Yes,No,DSL,Yes
8610-WFCJF,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No
9693-XMUOB,Male,1,Yes,No,59,No,No phone service,DSL,No
0383-CLDDA,Female,0,No,No,69,Yes,Yes,DSL,Yes
4905-JEFDW,Male,0,No,No,11,No,No phone service,DSL,No
2709-UQGNP,Male,0,No,No,10,Yes,No,DSL,Yes
3549-ZTMNH,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service
7881-INRLC,Male,0,No,No,45,Yes,Yes,Fiber optic,No
8033-ATFAS,Female,0,Yes,Yes,39,Yes,No,DSL,No
1635-NZATJ,Male,1,Yes,No,71,Yes,Yes,No,No internet service
0562-HKHML,Male,0,Yes,Yes,71,Yes,Yes,No,No internet service
8277-RVRSV,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service
9943-VSZUV,Male,1,No,No,67,Yes,Yes,Fiber optic,No
0117-LFRMW,Male,0,Yes,Yes,37,No,No phone service,DSL,Yes
6172-FECYY,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No
7054-ENNGU,Female,0,Yes,No,9,Yes,No,DSL,No
1455-HFBXA,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes
9402-CXWPL,Female,0,No,No,70,Yes,Yes,Fiber optic,No
1628-BIZYP,Male,0,No,No,1,Yes,No,Fiber optic,No
1965-AKTSX,Female,1,No,No,14,Yes,Yes,Fiber optic,No
0082-LDZUE,Male,0,No,No,1,Yes,No,DSL,No
4786-UKSNZ,Male,0,No,No,1,Yes,No,No,No internet service
5343-SGUBI,Female,0,No,No,52,Yes,Yes,Fiber optic,No
0856-NAOES,Male,0,No,No,6,Yes,No,DSL,No
1976-AZZPJ,Male,0,Yes,No,7,No,No phone service,DSL,Yes
7248-VZQLC,Female,1,No,No,47,Yes,Yes,Fiber optic,No
6156-UZDLF,Female,0,No,No,26,Yes,No,Fiber optic,Yes
3099-OONVS,Male,0,Yes,Yes,25,Yes,No,DSL,Yes
9500-WBGRP,Male,0,No,No,69,Yes,No,No,No internet service
5183-KLYEM,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes
5144-PQCDZ,Male,0,No,No,4,Yes,No,No,No internet service
8514-VZHEB,Male,0,Yes,Yes,59,Yes,No,No,No internet service
6625-IUTTT,Male,0,No,No,67,Yes,No,DSL,Yes
9355-NPPFS,Female,1,No,No,26,Yes,No,Fiber optic,No
0068-FIGTF,Female,0,No,No,27,Yes,No,DSL,No
5965-GGPRW,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
8035-PWSEV,Female,0,No,No,6,Yes,No,Fiber optic,No
2236-HILPA,Male,0,Yes,Yes,62,Yes,No,No,No internet service
1840-BIUOG,Male,0,No,No,20,Yes,Yes,DSL,No
1356-MKYSK,Male,0,No,No,6,Yes,No,DSL,Yes
6080-LNESI,Male,0,No,No,51,Yes,Yes,No,No internet service
1830-IPXVJ,Female,0,Yes,Yes,61,Yes,No,No,No internet service
5828-DWPIL,Male,1,Yes,No,62,Yes,Yes,Fiber optic,Yes
8398-TBIYD,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes
0011-IGKFF,Male,1,Yes,No,13,Yes,No,Fiber optic,No
4192-GORJT,Male,0,Yes,No,5,Yes,No,Fiber optic,No
6496-SLWHQ,Male,1,No,No,3,Yes,Yes,Fiber optic,No
9912-GVSEQ,Female,1,Yes,No,26,Yes,Yes,Fiber optic,No
2931-FSOHN,Male,1,No,No,13,Yes,No,DSL,No
9418-RUKPH,Female,0,Yes,Yes,38,Yes,No,No,No internet service
5383-MMTWC,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No
9971-ZWPBF,Male,1,Yes,Yes,34,Yes,Yes,Fiber optic,No
4712-AUQZO,Male,0,No,No,18,No,No phone service,DSL,Yes
9711-FJTBX,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No
2908-ZTPNF,Female,0,No,No,36,No,No phone service,DSL,No
7240-ETPTR,Female,0,Yes,No,9,No,No phone service,DSL,No
2202-CUYXZ,Male,0,No,No,1,Yes,No,Fiber optic,No
5995-OIGLP,Male,0,No,No,12,Yes,No,DSL,Yes
8421-WZOOW,Female,1,Yes,Yes,57,Yes,No,Fiber optic,No
6261-RCVNS,Female,0,No,No,42,Yes,No,DSL,Yes
7951-QKZPL,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service
1414-YADCW,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes
8756-RDDLT,Female,0,No,No,68,No,No phone service,DSL,No
2862-PFNIK,Male,0,No,Yes,1,No,No phone service,DSL,No
5816-QVHRX,Female,0,No,No,37,Yes,Yes,Fiber optic,No
4430-YHXGG,Female,0,No,Yes,4,Yes,Yes,No,No internet service
6888-SBYAI,Male,0,No,No,1,Yes,No,DSL,Yes
7395-XWZOY,Male,0,No,No,20,No,No phone service,DSL,Yes
7169-YWAMK,Male,0,Yes,Yes,72,Yes,No,DSL,Yes
3640-PHQXK,Female,0,No,No,31,Yes,Yes,Fiber optic,No
6877-LGWXO,Male,1,Yes,No,18,Yes,No,Fiber optic,No
6859-RKMZJ,Male,0,Yes,No,11,Yes,No,DSL,No
2729-VNVAP,Female,0,Yes,Yes,33,Yes,No,No,No internet service
2957-JIRMN,Female,1,No,No,62,Yes,Yes,Fiber optic,No
2049-BAFNW,Female,0,No,No,1,No,No phone service,DSL,No
3842-QTGDL,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes
7163-OCEQI,Male,0,Yes,Yes,22,Yes,Yes,DSL,No
9782-LGXMC,Female,0,Yes,Yes,49,Yes,No,DSL,Yes
5975-BAICR,Male,0,Yes,Yes,36,Yes,No,DSL,Yes
8019-ENHXU,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No
5167-GBFRE,Male,1,No,No,4,No,No phone service,DSL,No
9033-EOXWV,Female,0,No,No,12,Yes,Yes,DSL,No
4673-KKSLS,Female,0,No,No,31,Yes,No,Fiber optic,Yes
4853-OITSN,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes
9800-OUIGR,Male,0,Yes,Yes,66,Yes,No,No,No internet service
1324-NLTJE,Female,1,No,No,15,Yes,Yes,DSL,No
2324-EFHVG,Male,0,No,No,64,Yes,Yes,Fiber optic,No
7094-MSZAO,Male,0,Yes,Yes,10,Yes,No,No,No internet service
1522-VVDMG,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No
6907-CQGPN,Male,0,No,No,29,No,No phone service,DSL,No
0780-XNZFN,Male,0,No,No,57,Yes,No,No,No internet service
0239-OXEXL,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes
2675-IJRGJ,Male,0,No,No,53,Yes,No,No,No internet service
7049-GKVZY,Female,0,No,No,17,Yes,No,DSL,Yes
8577-QSOCG,Female,0,Yes,Yes,38,Yes,No,No,No internet service
3721-CNZHX,Male,0,No,No,15,Yes,No,No,No internet service
0212-ISBBF,Female,0,No,No,22,No,No phone service,DSL,No
9185-TQCVP,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No
3585-YNADK,Female,0,Yes,No,57,Yes,Yes,DSL,No
5271-DBYSJ,Male,1,No,No,11,Yes,No,Fiber optic,No
1099-GODLO,Female,0,Yes,Yes,1,Yes,No,No,No internet service
6828-HMKWP,Male,0,Yes,Yes,12,Yes,No,No,No internet service
5567-WSELE,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No
1472-TNCWL,Male,0,No,Yes,36,Yes,No,Fiber optic,No
8063-RJYNF,Male,0,No,No,16,Yes,No,Fiber optic,Yes
0687-ZVTHB,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes
2080-GKCWQ,Male,0,No,No,2,Yes,No,Fiber optic,No
9661-ACXBS,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes
2193-SFWQW,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes
5656-JAMLX,Male,0,No,No,62,Yes,No,No,No internet service
3462-BJQQA,Female,0,No,No,6,Yes,Yes,Fiber optic,No
0442-TDYUO,Male,0,Yes,No,48,Yes,No,No,No internet service
6733-LRIZX,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes
9503-XJUME,Male,0,No,Yes,52,Yes,No,No,No internet service
4367-NHWMM,Female,0,No,No,1,No,No phone service,DSL,No
3727-RJMEO,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No
3779-OSWCF,Female,0,Yes,No,71,Yes,Yes,DSL,Yes
6736-DHUQI,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes
3915-ODIYG,Male,1,No,No,60,Yes,Yes,DSL,Yes
1360-RCYRT,Male,0,Yes,Yes,23,No,No phone service,DSL,No
2724-FJDYW,Male,0,No,Yes,39,No,No phone service,DSL,No
4451-RWASJ,Male,0,Yes,Yes,15,Yes,No,No,No internet service
6646-VRFOL,Male,1,Yes,No,53,Yes,Yes,Fiber optic,No
3460-TJBWI,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service
5917-HBSDW,Female,0,Yes,Yes,37,Yes,No,No,No internet service
5685-IIXLY,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No
5671-UUNXD,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No
0956-ACVZC,Female,0,No,No,54,Yes,No,Fiber optic,No
2325-NBPZG,Female,0,No,No,3,Yes,No,Fiber optic,Yes
4250-ZBWLV,Male,0,No,No,68,Yes,Yes,Fiber optic,No
4482-FTFFX,Male,0,No,No,5,Yes,No,DSL,No
8859-DZTGQ,Male,0,No,No,33,Yes,No,No,No internet service
0440-MOGPM,Female,0,No,No,41,Yes,Yes,DSL,No
0020-JDNXP,Female,0,Yes,Yes,34,No,No phone service,DSL,Yes
3752-CQSJI,Female,0,Yes,Yes,13,Yes,No,No,No internet service
5025-GOOKI,Female,0,No,No,20,Yes,No,No,No internet service
4698-KVLLG,Female,1,No,No,51,Yes,No,No,No internet service
5095-AESKG,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No
2887-JPYLU,Female,0,No,Yes,41,Yes,No,DSL,No
4770-QAZXN,Female,0,No,No,13,Yes,No,No,No internet service
4896-CPRPF,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service
1871-MOWRM,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes
9714-EDSUC,Male,0,No,No,4,Yes,No,Fiber optic,Yes
2027-OAQQC,Female,0,No,No,43,No,No phone service,DSL,No
0282-NVSJS,Female,1,Yes,Yes,12,No,No phone service,DSL,No
9090-SGQXL,Male,1,Yes,No,68,Yes,Yes,Fiber optic,No
6595-YGXIT,Male,1,No,No,25,Yes,Yes,Fiber optic,No
7353-YOWFP,Female,0,No,No,7,Yes,No,No,No internet service
9835-ZIITK,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No
8008-ESFLK,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes
7537-CBQUZ,Male,1,No,No,63,Yes,Yes,Fiber optic,Yes
1555-DJEQW,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes
5649-TJHOV,Male,1,Yes,No,27,No,No phone service,DSL,No
0519-XUZJU,Female,0,No,No,1,Yes,No,Fiber optic,No
3363-EWLGO,Female,0,No,No,5,Yes,No,No,No internet service
4750-UKWJK,Female,1,Yes,No,37,Yes,No,No,No internet service
6338-AVWCY,Male,0,No,No,3,No,No phone service,DSL,No
1689-YQBYY,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No
4487-ZYJZK,Female,0,Yes,Yes,38,Yes,No,No,No internet service
2959-FENLU,Female,0,No,No,9,Yes,No,Fiber optic,No
0708-LGSMF,Male,0,Yes,No,13,Yes,Yes,DSL,Yes
9253-QXKBE,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No
7634-HLQJR,Female,0,Yes,Yes,47,Yes,No,No,No internet service
0487-RPVUM,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes
4079-ULGFR,Male,0,No,No,16,Yes,No,No,No internet service
2516-XSJKX,Female,0,Yes,Yes,41,Yes,No,DSL,Yes
0057-QBUQH,Female,0,No,Yes,43,Yes,Yes,No,No internet service
9445-SZLCH,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No
6599-SFQVE,Female,0,No,No,6,Yes,No,DSL,No
8331-ZXFOE,Female,0,No,No,58,Yes,Yes,DSL,Yes
4003-FUSHP,Male,0,No,No,19,Yes,No,DSL,No
0356-ERHVT,Male,0,Yes,No,11,Yes,No,DSL,No
7325-ENZFI,Female,0,No,No,39,No,No phone service,DSL,Yes
4884-ZTHVF,Female,1,No,No,8,Yes,No,Fiber optic,No
3920-HIHMQ,Female,0,No,Yes,26,Yes,Yes,DSL,No
3055-OYMSE,Female,1,No,No,53,Yes,No,Fiber optic,No
0613-WUXUM,Female,0,Yes,Yes,70,Yes,No,No,No internet service
7568-PODML,Male,0,No,No,1,No,No phone service,DSL,No
4458-KVRBJ,Male,0,No,No,59,Yes,Yes,No,No internet service
5349-IECLD,Male,0,No,No,2,Yes,No,Fiber optic,No
1397-XKKWR,Male,0,No,No,7,No,No phone service,DSL,Yes
3945-GFWQL,Female,0,No,Yes,12,Yes,No,DSL,No
8097-OMULG,Male,0,Yes,Yes,59,Yes,No,DSL,No
6013-BHCAW,Male,0,Yes,Yes,61,Yes,Yes,DSL,No
0401-WDBXM,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
3387-PLKUI,Female,0,Yes,Yes,13,Yes,No,No,No internet service
6096-EGVTU,Female,0,Yes,Yes,64,Yes,Yes,No,No internet service
3797-VTIDR,Male,0,Yes,No,1,No,No phone service,DSL,No
5081-NWSUP,Female,0,No,No,10,Yes,No,DSL,No
2580-ATZSQ,Female,0,Yes,Yes,65,Yes,No,DSL,Yes
8085-MSNLK,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes
9691-HKOVS,Female,0,Yes,No,55,Yes,Yes,DSL,Yes
9881-VCZEP,Female,0,Yes,No,25,Yes,Yes,DSL,No
9526-BIHHD,Male,0,No,No,1,No,No phone service,DSL,Yes
8757-TFHHJ,Male,0,No,No,1,Yes,No,DSL,Yes
4523-WXCEF,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No
1468-DEFNC,Male,1,Yes,Yes,64,Yes,Yes,No,No internet service
5119-KEPFY,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No
8364-TRMMK,Female,0,No,No,3,Yes,Yes,DSL,No
0916-KNFAJ,Male,0,Yes,No,61,Yes,Yes,DSL,Yes
8319-QBEHW,Male,0,No,Yes,26,No,No phone service,DSL,No
3063-QFSZL,Female,0,No,No,1,Yes,No,DSL,No
8775-LHDJH,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No
9625-QNLUX,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes
3097-NQYSN,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No
4024-CSNBY,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes
7110-BDTWG,Female,0,Yes,No,71,No,No phone service,DSL,No
7493-GVFIO,Male,0,No,No,57,Yes,No,No,No internet service
0690-SRQID,Male,0,No,No,4,Yes,No,No,No internet service
9605-WGJVW,Female,1,No,No,1,Yes,No,Fiber optic,No
9114-DPSIA,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes
4700-UBQMV,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes
7711-GQBZC,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service
3565-UNOCC,Female,1,Yes,No,29,Yes,Yes,Fiber optic,No
4627-MIHJH,Female,1,No,No,69,Yes,Yes,Fiber optic,Yes
9795-NREXC,Female,0,Yes,No,64,Yes,Yes,DSL,Yes
8573-CGOCC,Male,0,No,No,16,Yes,No,No,No internet service
7356-AYNJP,Female,0,No,No,4,Yes,Yes,No,No internet service
9249-FXSCK,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes
5493-SDRDQ,Male,0,No,No,2,Yes,No,DSL,Yes
6286-SUUWT,Male,0,No,No,1,Yes,No,No,No internet service
4819-HJPIW,Male,0,No,No,18,No,No phone service,DSL,No
8654-DHAOW,Female,0,No,No,2,Yes,Yes,DSL,No
5438-QMDDL,Female,0,Yes,No,19,Yes,No,DSL,No
9812-GHVRI,Female,0,No,No,40,Yes,Yes,Fiber optic,No
5553-AOINX,Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,No
1228-ZLNBX,Male,0,No,No,21,Yes,Yes,Fiber optic,No
4226-KKDON,Male,0,No,No,8,Yes,No,DSL,No
3831-YCPUO,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes
7445-WMRBW,Female,0,No,No,48,Yes,Yes,DSL,No
3308-DGHKL,Male,0,No,No,69,Yes,No,No,No internet service
9924-JPRMC,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes
0080-EMYVY,Female,0,No,No,14,Yes,No,DSL,No
